Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKsFaced,PKA,PKsv,PKm,Save%,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,PassAtt,PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,#OPA,#OPA/90,AvgDistOPA,G+APer90,GlsxxPer90,GoalsPer90,ShotsPer90,SoTPer90,SoT%Per90,Sh/90Per90,SoT/90Per90,G/ShPer90,G/SoTPer90,AvgShotDistancePer90,FKShotsPer90,PKPer90,PKsAttPer90,xGPer90,npxGPer90,npxG/ShPer90,G-xGPer90,npG-xGPer90,PassesCompletedPer90,PassesAttemptedPer90,TotCmp%Per90,TotalPassDistPer90,ProgPassDistPer90,ShortPassCmpPer90,ShortPassAttPer90,ShortPassCmp%Per90,MedPassCmpPer90,MedPassAttPer90,MedPassCmp%Per90,LongPassCmpPer90,LongPassAttPer90,LongPassCmp%Per90,AssistsPer90,xAGPer90,xAPer90,A-xAGPer90,KeyPassesPer90,Final1/3CmpPer90,PenAreaCmpPer90,CrsPenAreaCmpPer90,ProgPassesPer90,LivePassPer90,DeadPassPer90,FKPassesPer90,ThruBallsPer90,SwitchesPer90,CrsPer90,ThrowInPer90,CKPer90,InSwingCKPer90,OutSwingCKPer90,StrCKPer90,CmpxxxPer90,PassesToOffPer90,PassesBlockedPer90,SCAPer90,SCA90Per90,SCAPassLivePer90,SCAPassDeadPer90,SCADribPer90,SCAShPer90,SCAFldPer90,SCADefPer90,GCAPer90,GCA90Per90,GCAPassLivePer90,GCAPassDeadPer90,GCADribPer90,GCAShPer90,GCAFldPer90,GCADefPer90,TklPer90,TklWinPossPer90,Def3rdTklPer90,Mid3rdTklPer90,Att3rdTklPer90,DrbTklPer90,DrbPastAttPer90,DrbTkl%Per90,DrbPastPer90,BlocksPer90,ShBlocksPer90,PassBlocksPer90,IntPer90,Tkl+IntPer90,ClrPer90,ErrPer90,TouchesPer90,DefPenTouchPer90,Def3rdTouchPer90,Mid3rdTouchPer90,Att3rdTouchPer90,AttPenTouchPer90,LiveTouchPer90,AttDrbPer90,SuccDrbPer90,DrbSucc%Per90,TimesTackledPer90,TimesTackled%Per90,CarriesPer90,TotalCarryDistancePer90,ProgCarryDistancePer90,ProgCarriesPer90,CarriesToFinalThirdPer90,CarriesToPenAreaPer90,CarryMistakesPer90,DisposesedPer90,ReceivedPassPer90,ProgPassesRecPer90,YellowsPer90,RedsPer90,Yellow2Per90,FlsPer90,FldPer90,OffPer90,PKwonPer90,PKconPer90,OGPer90,RecovPer90,AerialWinsPer90,AerialLossPer90,AerialWin%Per90,GAPer90,GA90Per90,SoTAPer90,SavesPer90,Save%Per90,WPer90,DPer90,LPer90,CSPer90,CS%Per90,PKsFacedPer90,PKAPer90,PKsvPer90,PKmPer90,Save%Per90,PKGAPer90,FKGAPer90,CKGAPer90,OGAPer90,PSxGPer90,PSxG/SoTPer90,PSxG+/-Per90,PSxG+/- /90Per90,LaunchCmpPer90,LaunchAttPer90,LaunchPassCmp%Per90,PassAttPer90,PassThrPer90,PassesLaunch%Per90,AvgLenLaunchPer90,GoalKicksAttPer90,GoalKicksLaunch%Per90,AvgLenPer90,OppCrsPer90,StpCrsPer90,CrsStp%Per90,#OPAPer90,#OPA/90Per90,AvgDistOPAPer90,90sPer90,AvgTeamPoss,OppTouches,TeamMins,TeamTouches90,pAdjTkl+IntPer90,pAdjClrPer90,pAdjShBlocksPer90,pAdjPassBlocksPer90,pAdjIntPer90,pAdjDrbTklPer90,pAdjTklWinPossPer90,pAdjDrbPastPer90,pAdjAerialWinsPer90,pAdjAerialLossPer90,pAdjDrbPastAttPer90,TouchCentrality,pAdj#OPAPer90,Tkl+IntPer600OppTouch,pAdjTouchesPer90,CarriesPer50Touches,ProgCarriesPer50Touches,ProgPassesPer50CmpPasses,Main Position
Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,25,1998,4,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,117.0,81.2,2142.0,1488.0,33.0,33.0,100.0,45.0,45.0,100.0,17.0,38.0,44.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,98.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,122.0,83.0,117.0,5.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,83.0,442.0,257.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,9.0,5.0,55.6,3.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2,0.24,-1.8,-0.46,9.0,27.0,33.3,104.0,21.0,21.2,27.3,13.0,38.5,36.5,28.0,2.0,7.1,5.0,1.25,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,29.25,20.3,535.5,372.0,8.25,8.25,25.0,11.25,11.25,25.0,4.25,9.5,11.175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,24.5,4.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,30.5,20.75,29.25,1.25,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,20.75,110.5,64.25,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,1.0,0.25,2.25,1.25,13.9,0.75,0.25,0.0,0.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.55,0.06,-0.45,-0.115,2.25,6.75,8.325,26.0,5.25,5.3,6.825,3.25,38.5,36.5,28.0,2.0,7.1,5.0,1.25,16.3,4.0,62.1,3383.0,630.0,723.7142857142857,0.0,0.6596306068601583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214370311883143,6.596306068601583,0.0,24.55716586151369,34.01639344262295,0.0,1.0526315789473684,Goalkeeper
Aitor Fernández,es ESP,GK,Osasuna,es La Liga,32,1991,4,3,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,102.0,68.6,2328.0,1838.0,8.0,8.0,100.0,26.0,27.0,96.3,36.0,66.0,54.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,75.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,1.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,107.0,75.0,103.0,4.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,59.0,272.0,218.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.92,9.0,3.0,44.4,0.0,0.0,3.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.9,0.43,-1.1,-0.36,20.0,49.0,40.8,90.0,11.0,47.8,40.8,11.0,54.5,47.5,31.0,1.0,3.2,3.0,0.96,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.419928825622776,32.669039145907476,21.97153024911032,745.6227758007118,588.6832740213523,2.5622775800711746,2.5622775800711746,32.02846975088968,8.327402135231317,8.647686832740213,30.84341637010676,11.530249110320284,21.13879003558719,17.455516014234874,0.0,0.0,0.0,0.0,0.0,1.601423487544484,0.0,0.0,0.3202846975088968,24.02135231316726,8.327402135231317,4.804270462633452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.419928825622776,0.3202846975088968,0.0,0.3202846975088968,0.10249110320284698,0.3202846975088968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202846975088968,0.0,0.3202846975088968,0.0,0.0,0.0,0.0,0.0,0.6405693950177936,0.3202846975088968,34.270462633451956,24.02135231316726,32.98932384341637,1.2811387900355873,0.0,0.0,34.270462633451956,0.0,0.0,0.0,0.0,0.0,18.89679715302491,87.11743772241992,69.8220640569395,0.0,0.0,0.0,0.0,0.0,17.93594306049822,0.0,0.3202846975088968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9608540925266904,0.0,0.0,0.0,1.9217081850533808,0.6149466192170818,2.882562277580071,0.9608540925266904,14.220640569395018,0.0,0.0,0.9608540925266904,0.3202846975088968,10.665480427046262,0.3202846975088968,0.3202846975088968,0.0,0.0,0.0,0.3202846975088968,0.0,0.3202846975088968,0.0,1.5693950177935945,0.1377224199288256,-0.3523131672597865,-0.11530249110320284,6.405693950177936,15.693950177935942,13.067615658362989,28.82562277580071,3.5231316725978647,15.309608540925266,13.067615658362989,3.5231316725978647,54.5,47.5,31.0,1.0,3.2,3.0,0.96,15.2,3.1222222222222222,48.3,4822.0,720.0,557.125,0.0,0.6195061847367442,0.0,0.0,0.0,0.0,0.0,0.3097530923683721,0.0,0.0,0.3097530923683721,6.1513058350373715,2.9013539651837523,0.0,35.47666939280741,27.570093457943923,0.0,0.7142857142857143,Goalkeeper
Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24,1999,2,2,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,66.0,74.2,1144.0,741.0,16.0,16.0,100.0,24.0,24.0,100.0,8.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,63.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,47.0,188.0,64.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.31,9.0,5.0,77.8,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,5.0,20.0,25.0,51.0,5.0,23.5,29.7,15.0,53.3,40.7,21.0,2.0,9.5,1.0,0.58,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.269230769230766,38.07692307692307,42.80769230769231,660.0,427.5,9.23076923076923,9.23076923076923,57.69230769230769,13.846153846153845,13.846153846153845,57.69230769230769,4.615384615384615,14.423076923076923,18.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.538461538461537,11.538461538461538,2.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.269230769230766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.11538461538461,36.34615384615385,42.11538461538461,0.0,0.0,0.0,42.11538461538461,0.0,0.0,0.0,0.0,0.0,27.115384615384613,108.46153846153845,36.92307692307692,0.0,0.0,0.0,0.5769230769230769,0.0,23.653846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,0.0,0.0,0.0,2.3076923076923075,1.3326923076923076,5.1923076923076925,2.8846153846153846,44.88461538461538,0.0,0.0,1.1538461538461537,0.0,0.0,1.1538461538461537,1.1538461538461537,0.0,0.0,0.0,1.1538461538461537,0.0,0.0,0.0,2.3076923076923075,0.14423076923076922,0.0,0.0,2.8846153846153846,11.538461538461538,14.423076923076923,29.423076923076923,2.8846153846153846,13.557692307692307,17.134615384615383,8.653846153846153,53.3,40.7,21.0,2.0,9.5,1.0,0.58,10.5,1.7333333333333334,40.9,4929.0,630.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068081343943412,0.8460236886632826,0.0,51.485800263306366,32.19178082191781,0.0,0.0,Goalkeeper
Alessandro Sorrentino,it ITA,GK,Monza,it Serie A,21,2002,1,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,92.6,491.0,347.0,10.0,10.0,100.0,11.0,12.0,91.7,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,27.0,1.0,0.0,0.0,28.0,1.0,1.0,100.0,0.0,0.0,23.0,123.0,104.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.22,0.6,0.65,1.0,2.0,50.0,25.0,8.0,8.0,21.0,2.0,0.0,23.0,8.0,1.0,12.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,92.6,491.0,347.0,10.0,10.0,100.0,11.0,12.0,91.7,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,27.0,1.0,0.0,0.0,28.0,1.0,1.0,100.0,0.0,0.0,23.0,123.0,104.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.22,0.6,0.65,1.0,2.0,50.0,25.0,8.0,8.0,21.0,2.0,0.0,23.0,8.0,1.0,12.5,0.0,0.0,9.0,1.0,54.4,4051.0,630.0,667.4285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195205479452055,0.0,0.0,25.73529411764706,41.07142857142857,0.0,0.0,Goalkeeper
Alessio Cragno,it ITA,GK,Sassuolo,it Serie A,29,1994,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,66.0,62.1,1105.0,787.0,12.0,12.0,100.0,14.0,14.0,100.0,15.0,40.0,37.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,73.0,61.0,73.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,31.0,132.0,82.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,8.0,3.0,37.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.3,0.3,-1.7,-0.85,10.0,32.0,31.3,47.0,3.0,57.4,41.2,19.0,26.3,29.4,26.0,0.0,0.0,7.0,3.5,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,33.0,31.05,552.5,393.5,6.0,6.0,50.0,7.0,7.0,50.0,7.5,20.0,18.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,20.5,12.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,36.5,30.5,36.5,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,15.5,66.0,41.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,4.0,1.5,18.75,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.65,0.15,-0.85,-0.425,5.0,16.0,15.65,23.5,1.5,28.7,20.6,9.5,26.3,29.4,26.0,0.0,0.0,7.0,3.5,28.9,2.0,42.6,4612.0,630.0,512.1428571428571,0.0,1.3066202090592334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.126917712691771,6.097560975609756,0.0,42.84037558685446,21.232876712328768,0.0,0.0,Goalkeeper
Alex Meret,it ITA,GK,Napoli,it Serie A,26,1997,7,7,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,181.0,89.0,3423.0,1730.0,38.0,38.0,100.0,99.0,100.0,99.0,24.0,43.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,187.0,144.0,185.0,2.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,115.0,440.0,230.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,100.0,6.0,0.86,16.0,10.0,68.8,4.0,2.0,1.0,3.0,42.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.9,0.26,-1.1,-0.15,6.0,23.0,26.1,155.0,15.0,14.2,25.2,26.0,3.8,21.5,68.0,1.0,1.5,10.0,1.43,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.857142857142858,12.714285714285714,489.0,247.14285714285714,5.428571428571429,5.428571428571429,14.285714285714286,14.142857142857142,14.285714285714286,14.142857142857142,3.4285714285714284,6.142857142857143,7.971428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.857142857142858,6.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.2857142857142857,0.041428571428571426,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,26.714285714285715,20.571428571428573,26.428571428571427,0.2857142857142857,0.0,0.0,26.714285714285715,0.0,0.0,0.0,0.0,0.0,16.428571428571427,62.857142857142854,32.857142857142854,0.0,0.0,0.0,0.0,0.0,14.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.2857142857142857,0.0,14.285714285714286,0.8571428571428571,0.12285714285714286,2.2857142857142856,1.4285714285714286,9.828571428571427,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,6.128571428571428,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.7000000000000001,0.037142857142857144,-0.15714285714285717,-0.02142857142857143,0.8571428571428571,3.2857142857142856,3.7285714285714286,22.142857142857142,2.142857142857143,2.0285714285714285,3.6,3.7142857142857144,3.8,21.5,68.0,1.0,1.5,10.0,1.43,17.1,7.0,60.0,3595.0,630.0,693.4285714285714,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,3.8524927894519987,12.5,0.0,22.261904761904763,30.74866310160428,0.0,0.0,Goalkeeper
